time,open,high,low,close
1762305300,25384.5,25385.25,25316.75,25318.5
1762306200,25318.5,25331.5,25282.75,25295.25
1762307100,25295.75,25356,25292,25338.25
1762308000,25338,25362.75,25313.25,25334
1762308900,25334.75,25337,25296.25,25298
1762309800,25297.75,25370,25296.5,25368.75
1762310700,25368,25424.25,25366.5,25414
1762311600,25415.25,25468.5,25415.25,25466.25
1762312500,25465.75,25472,25431.5,25466
1762313400,25465.75,25489.25,25449.25,25488.75
1762314300,25488.25,25518.5,25487,25515.75
1762315200,25516,25517.25,25458.5,25472.75
1762316100,25473.25,25483.75,25455.25,25478.25
1762317000,25478.5,25493.25,25467.5,25488
1762317900,25488.75,25489.75,25443.75,25465.25
1762318800,25465.5,25528.25,25462,25524.75
1762319700,25525,25533,25505.25,25522.5
1762320600,25523.5,25536,25497.25,25499.5
1762321500,25499.5,25499.75,25463.25,25481.75
1762322400,25481.25,25512.5,25455.75,25505
1762323300,25505,25553.25,25505,25539.5
1762324200,25539.25,25550.25,25519.5,25538.25
1762325100,25538.25,25540,25523.5,25528.75
1762326000,25528.25,25535.5,25487.25,25488.25
1762326900,25488.5,25497.25,25470.25,25495.75
1762327800,25495,25503.5,25477.5,25496.25
1762328700,25496,25504.5,25473,25474.75
1762329600,25475,25530.5,25453.5,25521.75
1762330500,25523,25525.75,25490.75,25519.25
1762331400,25518.75,25533.75,25513.5,25528.25
1762332300,25528.5,25538,25510.75,25513
1762333200,25512.75,25552,25507.5,25518.5
1762334100,25518.75,25528.75,25500.5,25515.25
1762335000,25515,25515.25,25481,25505.5
1762335900,25506.25,25526.75,25493.25,25519.25
1762336800,25518.5,25537.75,25489,25502
1762337700,25501.75,25508.75,25492,25493.25
1762338600,25493.25,25496.25,25480.5,25485.75
1762339500,25484.75,25485.75,25411.75,25413.5
1762340400,25413,25442,25403.75,25436.5
1762341300,25435.5,25468.25,25434.25,25448.5
1762342200,25447.5,25479.5,25434.5,25470.75
1762343100,25472,25484.25,25468.25,25481.5
1762344000,25481.5,25490,25458.25,25478
1762344900,25478.75,25522.5,25477.5,25503.75
1762345800,25503.25,25535.75,25500.5,25530
1762346700,25530,25530.75,25499.25,25529.25
1762347600,25528.5,25541.25,25508.25,25519.75
1762348500,25520,25565.25,25514.5,25561.25
1762349400,25561.75,25595.75,25538.25,25591
1762350300,25590,25595.25,25579,25587.5
1762351200,25586.5,25588.75,25559.75,25569.25
1762352100,25569,25569,25529.5,25542
1762353000,25542.25,25577.25,25487.75,25526.25
1762353900,25528.5,25690.75,25522,25686.75
1762354800,25686.25,25716.75,25642.75,25648
1762355700,25648.5,25718,25618.5,25688.5
1762356600,25689,25730,25674.75,25702.5
1762357500,25702.75,25736.5,25678,25719.75
1762358400,25720.25,25734.25,25666.75,25679
1762359300,25679.5,25747.25,25658.25,25742.5
1762360200,25742.5,25768.5,25726.5,25765.75
1762361100,25766.25,25789,25758.25,25774.5
1762362000,25774,25784.5,25740,25766.25
1762362900,25765.75,25796.25,25754.25,25788.5
1762363800,25788.75,25825.75,25784.75,25825.75
1762364700,25825.5,25828.25,25801.25,25812.25
1762365600,25812,25821.25,25804.75,25818.25
1762366500,25818.25,25834,25810,25829
1762367400,25828.75,25861.5,25824.25,25856.5
1762368300,25857,25872.75,25852.5,25864.75
1762369200,25864,25864.25,25823,25849
1762370100,25849,25868,25845.75,25853.25
1762371000,25853,25872.25,25850,25860.75
1762371900,25860.5,25878.5,25853,25863
1762372800,25863,25877.5,25848.5,25861.25
1762373700,25861.75,25866,25828.5,25833.75
1762374600,25833.5,25834.25,25803,25809.75
1762375500,25809.5,25816.5,25730,25741.25
1762376400,25741.5,25763.5,25697.75,25704.75
1762377300,25704.25,25735.25,25694.25,25719.75
1762378200,25720,25734,25718.25,25730.5
1762379100,25731,25737.25,25725.25,25728.75
1762383600,25732,25755.5,25702.25,25734.5
1762384500,25733.5,25744.5,25712.75,25735.25
1762385400,25735.25,25776.25,25724.5,25769.25
1762386300,25769.5,25775.5,25744,25773
1762387200,25772.75,25775.5,25710.75,25719.25
1762388100,25719.75,25729.75,25652.25,25671.5
1762389000,25672.25,25711.75,25671,25698.75
1762389900,25699.25,25710.75,25681.5,25698.5
1762390800,25697.75,25697.75,25652.75,25681.5
1762391700,25681.75,25694.75,25616.75,25629
1762392600,25629.25,25674.25,25627.5,25674
1762393500,25673.5,25682,25658,25673.25
1762394400,25673,25677,25639.25,25648.5
1762395300,25648.75,25673.25,25647.25,25662.5
1762396200,25663.5,25714.25,25658.75,25702
1762397100,25701.5,25718.75,25691.5,25714.5
1762398000,25714.5,25727.25,25710.25,25724.75
1762398900,25724.5,25733,25703.75,25712
1762399800,25711.5,25730.75,25705.5,25724
1762400700,25724.5,25734.75,25700,25720.75
1762401600,25720.25,25725,25704.5,25725
1762402500,25725,25739,25722.5,25734
1762403400,25734,25741.75,25729.5,25738
1762404300,25738,25742.5,25725,25738.75
1762405200,25738.5,25743,25717.25,25725.25
1762406100,25724.25,25736.5,25720.5,25725.5
1762407000,25725,25729.25,25700.5,25702
1762407900,25702.25,25707,25687.75,25693
1762408800,25692.25,25712.75,25687.5,25698.25
1762409700,25699,25711,25678,25681.75
1762410600,25682,25699.5,25672.25,25692.25
1762411500,25692.25,25703.25,25680,25681.75
1762412400,25681.5,25691.5,25669.25,25690.75
1762413300,25690.5,25715,25675.25,25701.5
1762414200,25700.75,25703.25,25642.75,25662.25
1762415100,25663,25678,25642.5,25646.25
1762416000,25645.5,25658.75,25629.5,25651.75
1762416900,25652,25655.5,25628.25,25644.75
1762417800,25645.75,25658.25,25629.5,25657
1762418700,25656.75,25683.75,25646.75,25672
1762419600,25672.5,25722,25671.25,25720.75
1762420500,25720.5,25739.25,25718,25736.25
1762421400,25736.25,25742,25715.25,25731.25
1762422300,25731.5,25747.5,25723.5,25727.5
1762423200,25728,25746.25,25725.75,25743
1762424100,25743.5,25771.5,25738.75,25768.5
1762425000,25769,25777.25,25752.5,25762.5
1762425900,25761.25,25766.25,25742,25752
1762426800,25752,25764.5,25742.5,25749
1762427700,25749,25772.5,25745,25769
1762428600,25769.25,25775.75,25749.25,25763.5
1762429500,25763,25769,25746.75,25747.25
1762430400,25747.25,25787.75,25745.75,25775
1762431300,25775,25787.5,25759.75,25771
1762432200,25771.5,25789.25,25768.25,25785
1762433100,25785.5,25791.5,25778.5,25780
