timestamp,symbol,event_type,side,price,absorbed_volume,aggressor_volume,liquidity_removed,absorption_ratio,imbalance_ratio,session_id,cbdr_window,is_in_cbdr,significance_score
2025-11-13 07:05:24.340162,MNQZ5,ABSORPTION,SELL,25567.25,4,4,4,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.616
2025-11-13 07:05:24.340162,MNQZ5,ABSORPTION,BUY,25569.5,2,2,2,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.636
2025-11-13 07:05:24.340162,MNQZ5,ABSORPTION,BUY,25570.0,3,3,3,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:05:24.340162,MNQZ5,ABSORPTION,BUY,25570.5,6,6,6,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:05:24.340162,MNQZ5,ABSORPTION,BUY,25567.5,6,6,6,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:05:34.980237,MNQZ5,ABSORPTION,BUY,25566.75,1,1,1,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:05:34.980237,MNQZ5,ABSORPTION,SELL,25567.75,2,2,2,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.608
2025-11-13 07:05:34.980237,MNQZ5,ABSORPTION,BUY,25565.75,2,2,2,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.64
2025-11-13 07:05:34.980237,MNQZ5,ABSORPTION,BUY,25564.75,9,9,9,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.612
2025-11-13 07:05:34.980237,MNQZ5,ABSORPTION,BUY,25568.5,2,2,2,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:05:34.980237,MNQZ5,ABSORPTION,BUY,25565.5,2,2,2,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.62
2025-11-13 07:05:34.980237,MNQZ5,ABSORPTION,SELL,25564.5,12,12,12,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.648
2025-11-13 07:05:34.980237,MNQZ5,ABSORPTION,BUY,25566.5,3,3,3,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.624
2025-11-13 07:05:34.980237,MNQZ5,ABSORPTION,BUY,25568.25,1,1,1,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:05:34.980237,MNQZ5,ABSORPTION,SELL,25567.25,2,2,2,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.608
2025-11-13 07:05:34.980237,MNQZ5,ABSORPTION,BUY,25565.25,5,5,5,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.624
2025-11-13 07:05:34.980237,MNQZ5,ABSORPTION,BUY,25564.25,1,1,1,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.612
2025-11-13 07:05:34.980237,MNQZ5,ABSORPTION,BUY,25566.25,1,1,1,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.616
2025-11-13 07:05:34.980237,MNQZ5,ABSORPTION,SELL,25568.0,5,5,5,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.62
2025-11-13 07:05:34.980237,MNQZ5,ABSORPTION,BUY,25565.0,18,18,18,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.62
2025-11-13 07:05:34.980237,MNQZ5,ABSORPTION,BUY,25564.0,22,22,22,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:05:34.980237,MNQZ5,ABSORPTION,BUY,25566.0,1,1,1,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.624
2025-11-13 07:05:38.828614,MNQZ5,ABSORPTION,SELL,25567.25,1,1,1,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:05:39.918745,MNQZ5,ABSORPTION,BUY,25567.5,1,1,1,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:05:39.918764,MNQZ5,ABSORPTION,BUY,25567.75,1,1,1,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:05:40.676672,MNQZ5,ABSORPTION,SELL,25566.75,1,1,1,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:05:58.461556,MNQZ5,ABSORPTION,BUY,25566.5,2,2,2,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.608
2025-11-13 07:05:58.461556,MNQZ5,ABSORPTION,BUY,25564.5,2,2,2,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.608
2025-11-13 07:05:58.461556,MNQZ5,ABSORPTION,BUY,25568.0,1,1,1,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:05:58.461556,MNQZ5,ABSORPTION,BUY,25562.75,2,2,2,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.628
2025-11-13 07:05:58.461556,MNQZ5,ABSORPTION,BUY,25566.75,1,1,1,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:05:58.461556,MNQZ5,ABSORPTION,SELL,25567.75,12,12,12,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.648
2025-11-13 07:05:58.461556,MNQZ5,ABSORPTION,BUY,25565.75,2,2,2,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.612
2025-11-13 07:05:58.461556,MNQZ5,ABSORPTION,BUY,25564.75,2,2,2,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:05:58.461556,MNQZ5,ABSORPTION,BUY,25563.75,1,1,1,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:05:58.461556,MNQZ5,ABSORPTION,SELL,25557.75,7,7,7,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.628
2025-11-13 07:05:58.461556,MNQZ5,ABSORPTION,BUY,25561.75,8,8,8,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.608
2025-11-13 07:05:58.461556,MNQZ5,ABSORPTION,SELL,25560.75,11,11,11,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.644
2025-11-13 07:05:58.461556,MNQZ5,ABSORPTION,BUY,25559.75,4,4,4,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.64
2025-11-13 07:05:58.461556,MNQZ5,ABSORPTION,BUY,25558.75,11,11,11,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.624
2025-11-13 07:05:58.461556,MNQZ5,ABSORPTION,BUY,25565.5,2,2,2,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:05:58.461556,MNQZ5,ABSORPTION,SELL,25563.5,3,3,3,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.612
2025-11-13 07:05:58.461556,MNQZ5,ABSORPTION,BUY,25562.5,5,5,5,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.628
2025-11-13 07:05:58.461556,MNQZ5,ABSORPTION,BUY,25561.5,12,12,12,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:05:58.461556,MNQZ5,ABSORPTION,BUY,25560.5,11,11,11,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:05:58.461556,MNQZ5,ABSORPTION,BUY,25559.5,11,11,11,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.632
2025-11-13 07:05:58.461556,MNQZ5,ABSORPTION,BUY,25558.5,9,9,9,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.612
2025-11-13 07:05:58.461556,MNQZ5,ABSORPTION,SELL,25557.5,3,3,3,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.612
2025-11-13 07:05:58.461556,MNQZ5,ABSORPTION,BUY,25566.25,4,4,4,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.62
2025-11-13 07:05:58.461556,MNQZ5,ABSORPTION,BUY,25567.25,1,1,1,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:05:58.461556,MNQZ5,ABSORPTION,SELL,25565.25,1,1,1,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:05:58.461556,MNQZ5,ABSORPTION,SELL,25564.25,1,1,1,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:05:58.461556,MNQZ5,ABSORPTION,SELL,25563.25,1,1,1,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:05:58.461556,MNQZ5,ABSORPTION,BUY,25562.25,11,11,11,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.628
2025-11-13 07:05:58.461556,MNQZ5,ABSORPTION,SELL,25561.25,5,5,5,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.62
2025-11-13 07:05:58.461556,MNQZ5,ABSORPTION,BUY,25560.25,15,15,15,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:05:58.461556,MNQZ5,ABSORPTION,BUY,25559.25,4,4,4,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.628
2025-11-13 07:05:58.461556,MNQZ5,ABSORPTION,BUY,25558.25,16,16,16,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:05:58.461556,MNQZ5,ABSORPTION,BUY,25566.0,2,2,2,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.616
2025-11-13 07:05:58.461556,MNQZ5,ABSORPTION,BUY,25564.0,1,1,1,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:05:58.461556,MNQZ5,ABSORPTION,BUY,25563.0,4,4,4,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:05:58.461556,MNQZ5,ABSORPTION,BUY,25562.0,19,19,19,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:05:58.461556,MNQZ5,ABSORPTION,BUY,25561.0,34,34,34,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.612
2025-11-13 07:05:58.461556,MNQZ5,ABSORPTION,BUY,25560.0,15,15,15,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.612
2025-11-13 07:05:58.461556,MNQZ5,ABSORPTION,BUY,25559.0,14,14,14,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.64
2025-11-13 07:05:58.461556,MNQZ5,ABSORPTION,SELL,25558.0,19,19,19,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.6759999999999999
2025-11-13 07:06:27.028479,MNQZ5,ABSORPTION,BUY,25560.5,1,1,1,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:06:27.028479,MNQZ5,ABSORPTION,BUY,25562.25,6,6,6,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.624
2025-11-13 07:06:27.028479,MNQZ5,ABSORPTION,BUY,25559.75,10,10,10,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.644
2025-11-13 07:06:27.028479,MNQZ5,ABSORPTION,BUY,25558.75,13,13,13,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.636
2025-11-13 07:06:27.028479,MNQZ5,ABSORPTION,BUY,25557.75,20,20,20,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.636
2025-11-13 07:06:27.028479,MNQZ5,ABSORPTION,BUY,25556.75,11,11,11,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.608
2025-11-13 07:06:27.028479,MNQZ5,ABSORPTION,BUY,25560.75,12,12,12,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.62
2025-11-13 07:06:27.028479,MNQZ5,ABSORPTION,BUY,25561.75,3,3,3,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:06:27.028479,MNQZ5,ABSORPTION,BUY,25555.75,6,6,6,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.644
2025-11-13 07:06:27.028479,MNQZ5,ABSORPTION,SELL,25554.75,7,7,7,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.628
2025-11-13 07:06:27.028479,MNQZ5,ABSORPTION,BUY,25559.5,14,14,14,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.656
2025-11-13 07:06:27.028479,MNQZ5,ABSORPTION,BUY,25558.5,12,12,12,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.644
2025-11-13 07:06:27.028479,MNQZ5,ABSORPTION,BUY,25557.5,15,15,15,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.636
2025-11-13 07:06:27.028479,MNQZ5,ABSORPTION,BUY,25561.5,4,4,4,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.608
2025-11-13 07:06:27.028479,MNQZ5,ABSORPTION,BUY,25556.5,11,11,11,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.612
2025-11-13 07:06:27.028479,MNQZ5,ABSORPTION,BUY,25555.5,5,5,5,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.608
2025-11-13 07:06:27.028479,MNQZ5,ABSORPTION,SELL,25554.5,2,2,2,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.608
2025-11-13 07:06:27.028479,MNQZ5,ABSORPTION,BUY,25559.25,25,25,25,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.6639999999999999
2025-11-13 07:06:27.028479,MNQZ5,ABSORPTION,BUY,25558.25,11,11,11,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.6839999999999999
2025-11-13 07:06:27.028479,MNQZ5,ABSORPTION,BUY,25557.25,8,8,8,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.612
2025-11-13 07:06:27.028479,MNQZ5,ABSORPTION,BUY,25561.25,4,4,4,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.6759999999999999
2025-11-13 07:06:27.028479,MNQZ5,ABSORPTION,BUY,25560.25,3,3,3,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.616
2025-11-13 07:06:27.028479,MNQZ5,ABSORPTION,BUY,25556.25,12,12,12,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.608
2025-11-13 07:06:27.028479,MNQZ5,ABSORPTION,BUY,25555.25,4,4,4,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.608
2025-11-13 07:06:27.028479,MNQZ5,ABSORPTION,BUY,25559.0,7,7,7,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.644
2025-11-13 07:06:27.028479,MNQZ5,ABSORPTION,BUY,25558.0,21,21,21,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.6759999999999999
2025-11-13 07:06:27.028479,MNQZ5,ABSORPTION,BUY,25557.0,14,14,14,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.608
2025-11-13 07:06:27.028479,MNQZ5,ABSORPTION,BUY,25560.0,7,7,7,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.636
2025-11-13 07:06:27.028479,MNQZ5,ABSORPTION,BUY,25561.0,2,2,2,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.608
2025-11-13 07:06:27.028479,MNQZ5,ABSORPTION,BUY,25556.0,7,7,7,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.648
2025-11-13 07:06:27.028479,MNQZ5,ABSORPTION,BUY,25555.0,11,11,11,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.612
2025-11-13 07:06:52.700000,MNQZ5,ABSORPTION,BUY,25557.75,2,2,2,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.608
2025-11-13 07:06:52.700000,MNQZ5,ABSORPTION,BUY,25555.5,4,4,4,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.612
2025-11-13 07:06:52.700000,MNQZ5,ABSORPTION,BUY,25557.0,23,23,23,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.648
2025-11-13 07:06:52.700000,MNQZ5,ABSORPTION,BUY,25557.25,26,26,26,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.692
2025-11-13 07:06:52.700000,MNQZ5,ABSORPTION,BUY,25556.75,19,19,19,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.656
2025-11-13 07:06:52.700000,MNQZ5,ABSORPTION,BUY,25556.25,21,21,21,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.644
2025-11-13 07:06:52.700000,MNQZ5,ABSORPTION,BUY,25555.75,2,2,2,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.636
2025-11-13 07:06:52.700000,MNQZ5,ABSORPTION,BUY,25555.25,6,6,6,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.64
2025-11-13 07:06:52.700000,MNQZ5,ABSORPTION,SELL,25554.75,1,1,1,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:06:52.700000,MNQZ5,ABSORPTION,BUY,25557.5,9,9,9,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.648
2025-11-13 07:06:52.700000,MNQZ5,ABSORPTION,BUY,25556.0,17,17,17,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.696
2025-11-13 07:06:52.700000,MNQZ5,ABSORPTION,SELL,25555.0,4,4,4,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.616
2025-11-13 07:06:52.700000,MNQZ5,ABSORPTION,BUY,25556.5,23,23,23,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.652
2025-11-13 07:06:53.577108,MNQZ5,ABSORPTION,SELL,25556.5,1,1,1,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:06:54.239161,MNQZ5,ABSORPTION,SELL,25555.75,1,1,1,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:07:15.850000,MNQZ5,ABSORPTION,BUY,25555.25,7,7,7,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.64
2025-11-13 07:07:15.850000,MNQZ5,ABSORPTION,BUY,25554.75,8,8,8,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.648
2025-11-13 07:07:15.850000,MNQZ5,ABSORPTION,BUY,25553.25,10,10,10,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.608
2025-11-13 07:07:15.850000,MNQZ5,ABSORPTION,BUY,25555.75,10,10,10,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.632
2025-11-13 07:07:15.850000,MNQZ5,ABSORPTION,BUY,25556.25,3,3,3,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:07:15.850000,MNQZ5,ABSORPTION,BUY,25556.75,2,2,2,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.608
2025-11-13 07:07:15.850000,MNQZ5,ABSORPTION,BUY,25555.0,9,9,9,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.624
2025-11-13 07:07:15.850000,MNQZ5,ABSORPTION,BUY,25556.5,6,6,6,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.624
2025-11-13 07:07:15.850000,MNQZ5,ABSORPTION,BUY,25557.0,1,1,1,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:07:15.850000,MNQZ5,ABSORPTION,BUY,25554.25,13,13,13,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.732
2025-11-13 07:07:15.850000,MNQZ5,ABSORPTION,BUY,25553.75,10,10,10,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.616
2025-11-13 07:07:15.850000,MNQZ5,ABSORPTION,BUY,25555.5,3,3,3,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.652
2025-11-13 07:07:15.850000,MNQZ5,ABSORPTION,BUY,25554.5,17,17,17,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.648
2025-11-13 07:07:15.850000,MNQZ5,ABSORPTION,BUY,25554.0,32,32,32,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.656
2025-11-13 07:07:15.850000,MNQZ5,ABSORPTION,BUY,25553.5,4,4,4,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.612
2025-11-13 07:07:15.850000,MNQZ5,ABSORPTION,SELL,25553.0,6,6,6,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.624
2025-11-13 07:07:15.850000,MNQZ5,ABSORPTION,BUY,25556.0,9,9,9,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.612
2025-11-13 07:07:16.669374,MNQZ5,ABSORPTION,BUY,25554.75,1,1,1,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:07:16.907470,MNQZ5,ABSORPTION,BUY,25555.0,1,1,1,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:07:17.126418,MNQZ5,ABSORPTION,BUY,25555.5,1,1,1,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:07:17.808542,MNQZ5,ABSORPTION,BUY,25555.5,1,1,1,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:07:17.864806,MNQZ5,ABSORPTION,SELL,25554.75,1,1,1,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:07:17.981947,MNQZ5,ABSORPTION,BUY,25554.5,1,1,1,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:07:18.700563,MNQZ5,ABSORPTION,SELL,25554.25,1,1,1,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:07:18.813738,MNQZ5,ABSORPTION,BUY,25554.5,1,1,1,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:07:18.872607,MNQZ5,ABSORPTION,SELL,25554.0,1,1,1,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:07:18.878666,MNQZ5,ABSORPTION,SELL,25553.75,1,1,1,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:07:19.562644,MNQZ5,ABSORPTION,BUY,25554.0,1,1,1,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:07:19.948278,MNQZ5,ABSORPTION,SELL,25554.0,1,1,1,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:07:48.600000,MNQZ5,ABSORPTION,BUY,25554.75,3,3,3,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.612
2025-11-13 07:07:48.600000,MNQZ5,ABSORPTION,BUY,25555.75,2,2,2,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.608
2025-11-13 07:07:48.600000,MNQZ5,ABSORPTION,BUY,25556.75,8,8,8,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.632
2025-11-13 07:07:48.600000,MNQZ5,ABSORPTION,BUY,25557.75,1,1,1,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:07:48.600000,MNQZ5,ABSORPTION,BUY,25554.5,14,14,14,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.656
2025-11-13 07:07:48.600000,MNQZ5,ABSORPTION,BUY,25555.5,2,2,2,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.608
2025-11-13 07:07:48.600000,MNQZ5,ABSORPTION,BUY,25557.5,2,2,2,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.608
2025-11-13 07:07:48.600000,MNQZ5,ABSORPTION,BUY,25558.5,1,1,1,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:07:48.600000,MNQZ5,ABSORPTION,BUY,25557.25,6,6,6,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.624
2025-11-13 07:07:48.600000,MNQZ5,ABSORPTION,BUY,25558.25,1,1,1,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:07:48.600000,MNQZ5,ABSORPTION,BUY,25555.0,1,1,1,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:07:48.600000,MNQZ5,ABSORPTION,BUY,25557.0,4,4,4,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.616
2025-11-13 07:07:48.600000,MNQZ5,ABSORPTION,BUY,25558.0,1,1,1,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:07:48.600000,MNQZ5,ABSORPTION,BUY,25561.0,1,1,1,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:07:48.600000,MNQZ5,ABSORPTION,BUY,25553.75,14,14,14,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.616
2025-11-13 07:07:48.600000,MNQZ5,ABSORPTION,BUY,25559.75,3,3,3,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.6719999999999999
2025-11-13 07:07:48.600000,MNQZ5,ABSORPTION,BUY,25560.75,1,1,1,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.628
2025-11-13 07:07:48.600000,MNQZ5,ABSORPTION,BUY,25558.75,4,4,4,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.608
2025-11-13 07:07:48.600000,MNQZ5,ABSORPTION,BUY,25553.5,15,15,15,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.612
2025-11-13 07:07:48.600000,MNQZ5,ABSORPTION,BUY,25556.5,2,2,2,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.616
2025-11-13 07:07:48.600000,MNQZ5,ABSORPTION,BUY,25560.5,2,2,2,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.616
2025-11-13 07:07:48.600000,MNQZ5,ABSORPTION,BUY,25559.5,3,3,3,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.608
2025-11-13 07:07:48.600000,MNQZ5,ABSORPTION,BUY,25554.25,3,3,3,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.612
2025-11-13 07:07:48.600000,MNQZ5,ABSORPTION,BUY,25553.25,3,3,3,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:07:48.600000,MNQZ5,ABSORPTION,BUY,25556.25,4,4,4,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.604
2025-11-13 07:07:48.600000,MNQZ5,ABSORPTION,BUY,25560.25,2,2,2,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.608
2025-11-13 07:07:48.600000,MNQZ5,ABSORPTION,BUY,25559.25,5,5,5,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.632
2025-11-13 07:07:48.600000,MNQZ5,ABSORPTION,BUY,25554.0,4,4,4,1.0,0.0,MNQZ5_20251113_LONDON,REGULAR,False,0.624
